Product Name,Price,Color,Image URLs,Highlights,Specifications
Women's Professional Glitter Mesh Dance Shoes with Gold Metallic Accents and Adjustable Ankle Strap for Ballroom and Latin Dance,$32.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/qqttjs1750762314027.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ohmakz1750762316016.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kbgdmm1750762317540.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ujhexq1750762319814.jpg","['- Made with sparkling glitter for a eye-catching look', '- Elevate your style with these shimmering upper materials', '- Add a touch of glamour to any outfit', '- Stand out from the crowd with these unique and trendy materials']",
Women's Professional Glitter Mesh Dance Shoes with Gold Metallic Accents and Adjustable Ankle Strap for Ballroom and Latin Dance,$32.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/qqttjs1750762314027.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ohmakz1750762316016.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kbgdmm1750762317540.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ujhexq1750762319814.jpg","['- Made with sparkling glitter for a eye-catching look', '- Elevate your style with these shimmering upper materials', '- Add a touch of glamour to any outfit', '- Stand out from the crowd with these unique and trendy materials']",
Women's Professional Glitter Mesh Dance Shoes with Gold Metallic Accents and Adjustable Ankle Strap for Ballroom and Latin Dance,$32.99,Dark Brown,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/qqttjs1750762314027.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ohmakz1750762316016.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kbgdmm1750762317540.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ujhexq1750762319814.jpg","['- Made with sparkling glitter for a eye-catching look', '- Elevate your style with these shimmering upper materials', '- Add a touch of glamour to any outfit', '- Stand out from the crowd with these unique and trendy materials']",
"Women's Brown Stretch Lace-Up Dance Booties - High Heel Short Boots for Latin Ballroom, Jazz, and Stage Performance",$59.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/bdglrt1752225306893.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/plhzdf1752225308055.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zwbotu1752225309242.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/jzyqon1752225310760.jpg",['Enhance your dance performance with these exquisite satin dance boots that not only look stylish but also provide exceptional comfort and support. Elevate your dancing experience with the high-quality satin upper materials that are durable and sleek.'],
"Women's Satin Latin Dance Shoes with Strappy Design and Kitten Heels - Ballroom Dance Sandals for Salsa, Tango, and Rumba",$24.99,,"https://litb-cgis.rightinthebox.com/images/170x170/201901/rneo1547792809022.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202008/pppj1597024628927.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/ahgtiq1718353315876.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/egmbbs1718353316084.jpg","['- Elevate your Latin dance performances with our stylish and comfortable Latin dance shoes.', '- Step up your ballroom dance game with our high-quality ballroom dance shoes.', '- Shine on the dance floor with our sleek and sexy salsa shoes designed for women.', '- Perfect for performances, these dance shoes will help you move with confidence and grace.']",
"Women's Satin Latin Dance Shoes with Strappy Design and Kitten Heels - Ballroom Dance Sandals for Salsa, Tango, and Rumba",$24.99,Brown,"https://litb-cgis.rightinthebox.com/images/170x170/201901/rneo1547792809022.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202008/pppj1597024628927.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/ahgtiq1718353315876.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/egmbbs1718353316084.jpg","['- Elevate your Latin dance performances with our stylish and comfortable Latin dance shoes.', '- Step up your ballroom dance game with our high-quality ballroom dance shoes.', '- Shine on the dance floor with our sleek and sexy salsa shoes designed for women.', '- Perfect for performances, these dance shoes will help you move with confidence and grace.']",
"Women's Satin Latin Dance Shoes with Strappy Design and Kitten Heels - Ballroom Dance Sandals for Salsa, Tango, and Rumba",$24.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/201901/rneo1547792809022.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202008/pppj1597024628927.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/ahgtiq1718353315876.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/egmbbs1718353316084.jpg","['- Elevate your Latin dance performances with our stylish and comfortable Latin dance shoes.', '- Step up your ballroom dance game with our high-quality ballroom dance shoes.', '- Shine on the dance floor with our sleek and sexy salsa shoes designed for women.', '- Perfect for performances, these dance shoes will help you move with confidence and grace.']",
"Women's Satin Latin Dance Shoes with Strappy Design and Kitten Heels - Ballroom Dance Sandals for Salsa, Tango, and Rumba",$24.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/201901/rneo1547792809022.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202008/pppj1597024628927.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/ahgtiq1718353315876.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/egmbbs1718353316084.jpg","['- Elevate your Latin dance performances with our stylish and comfortable Latin dance shoes.', '- Step up your ballroom dance game with our high-quality ballroom dance shoes.', '- Shine on the dance floor with our sleek and sexy salsa shoes designed for women.', '- Perfect for performances, these dance shoes will help you move with confidence and grace.']",
"Women's Satin Latin Dance Shoes with Strappy Design and Kitten Heels - Ballroom Dance Sandals for Salsa, Tango, and Rumba",$24.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x170/201901/rneo1547792809022.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202008/pppj1597024628927.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/ahgtiq1718353315876.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202406/bps/product/inc/egmbbs1718353316084.jpg","['- Elevate your Latin dance performances with our stylish and comfortable Latin dance shoes.', '- Step up your ballroom dance game with our high-quality ballroom dance shoes.', '- Shine on the dance floor with our sleek and sexy salsa shoes designed for women.', '- Perfect for performances, these dance shoes will help you move with confidence and grace.']",
"Women's Black Ballroom Dance Shoes with Suede Sole - Low Heel, Comfortable and Non-Slip Practice Latin Dance Shoes with Straps",$29.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202311/bps/product/inc/rcfgad1700464661639.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202311/bps/product/inc/ueeljg1700483257563.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202311/bps/product/inc/wzevwq1700483258460.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202311/bps/product/inc/jaeeko1700464662167.jpg","['- High-quality modern dance shoes designed for indoor use', '- Perfect for practice sessions and professional performances', '- Comfortable and stylish option for dancers of all levels']",
Women's Black Lace-Up Dance Shoes with Mesh Panels and Peep-Toe Design - Comfortable Heeled Ballroom and Salsa Shoes,$54.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/iyoome1651562123712.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/dusiqc1651562133137.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/amptmh1651562133734.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/zfufif1651562134169.jpg","[""[Fabric & Material]: Crafted from high-quality suede, this women's dance shoe provides a luxurious, soft texture that ensures comfort and flexibility when moving. The mesh panels adorned with tulle offer additional breathability, allowing your feet to stay cool during extended dance sessions."", '[Fit & Style]: Designed with a secure lace-up front, these shoes offer a stable fit. The peep-toe design not only provides a modern twist but also allows extra room for foot movement, catering to both beginners and experienced dancers.', '[Design Highlights]: Featuring elegant lace-up closures and chic mesh paneling, these shoes blend sophistication with practicality. The mid-height, thick heel (4 cm) ensures balanced elevation, offering an ideal combination of stability and grace on the dance floor.', '[Occasions]: Perfect for ballroom dancing, salsa performances, and other indoor events, these shoes are ideal for both performances and practice, enhancing your dance experience with style and ease.', '[Size Notice]: Available in a range of sizes from US3.5/EU33 to US10.5/EU42, these shoes are designed to fit women of various foot sizes. Choose your usual size for the best fit.']",
Women's Black Lace-Up Dance Shoes with Mesh Panels and Peep-Toe Design - Comfortable Heeled Ballroom and Salsa Shoes,$54.99,Brown,"https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/iyoome1651562123712.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/dusiqc1651562133137.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/amptmh1651562133734.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/zfufif1651562134169.jpg","[""[Fabric & Material]: Crafted from high-quality suede, this women's dance shoe provides a luxurious, soft texture that ensures comfort and flexibility when moving. The mesh panels adorned with tulle offer additional breathability, allowing your feet to stay cool during extended dance sessions."", '[Fit & Style]: Designed with a secure lace-up front, these shoes offer a stable fit. The peep-toe design not only provides a modern twist but also allows extra room for foot movement, catering to both beginners and experienced dancers.', '[Design Highlights]: Featuring elegant lace-up closures and chic mesh paneling, these shoes blend sophistication with practicality. The mid-height, thick heel (4 cm) ensures balanced elevation, offering an ideal combination of stability and grace on the dance floor.', '[Occasions]: Perfect for ballroom dancing, salsa performances, and other indoor events, these shoes are ideal for both performances and practice, enhancing your dance experience with style and ease.', '[Size Notice]: Available in a range of sizes from US3.5/EU33 to US10.5/EU42, these shoes are designed to fit women of various foot sizes. Choose your usual size for the best fit.']",
Women's Black Lace-Up Dance Shoes with Mesh Panels and Peep-Toe Design - Comfortable Heeled Ballroom and Salsa Shoes,$54.99,Drak Red,"https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/iyoome1651562123712.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/dusiqc1651562133137.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/amptmh1651562133734.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202205/bps/product/inc/zfufif1651562134169.jpg","[""[Fabric & Material]: Crafted from high-quality suede, this women's dance shoe provides a luxurious, soft texture that ensures comfort and flexibility when moving. The mesh panels adorned with tulle offer additional breathability, allowing your feet to stay cool during extended dance sessions."", '[Fit & Style]: Designed with a secure lace-up front, these shoes offer a stable fit. The peep-toe design not only provides a modern twist but also allows extra room for foot movement, catering to both beginners and experienced dancers.', '[Design Highlights]: Featuring elegant lace-up closures and chic mesh paneling, these shoes blend sophistication with practicality. The mid-height, thick heel (4 cm) ensures balanced elevation, offering an ideal combination of stability and grace on the dance floor.', '[Occasions]: Perfect for ballroom dancing, salsa performances, and other indoor events, these shoes are ideal for both performances and practice, enhancing your dance experience with style and ease.', '[Size Notice]: Available in a range of sizes from US3.5/EU33 to US10.5/EU42, these shoes are designed to fit women of various foot sizes. Choose your usual size for the best fit.']",
"Women's Black and White Crystal-Studded Dance Shoes with Lace-Up Design and High Heel - Latin, Salsa, and Ballroom Performance Footwear",$59.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/cyapwp1740147705773.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/hrmqim1740147707209.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/wecgsd1740147708571.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/czqsqq1740147709869.jpg","['- Elevate your Latin dance style with these stunning shoes', '- Crafted with sparkling glitter for a touch of glamour and sparkle', '- Enhance your performance on the dance floor with these stylish and eye-catching shoes', '- The perfect choice for dancers looking to stand out and make a statement']",
"Women's Girls' Satin Latin Dance Shoes – Low Heel Ballroom Sandals with Strappy Design for Salsa, Tango, and Party Events",$29.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202211/bps/product/inc/vmjeky1667986221904.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/zlhgrt1603085556379.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/fwmkga1603085563187.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/maptxp1603085562261.jpg","['[Fabric]: Crafted with high-quality satin, these Latin dance shoes offer a smooth, shiny finish that stands out on the dance floor. The luxurious material is complemented by synthetic linings, ensuring comfort and breathability during prolonged wear.', '', '[Fit]: The shoes feature a low 1.18-inch thick heel, providing the perfect balance of comfort and style, making them ideal for extended dancing sessions. The softer insole adds additional comfort, making these shoes suitable for both casual practices and professional performances.', '', '[Design Highlights]: Showcasing a strappy, open-toe design, these shoes are adorned with decorative crystals and rhinestones, adding a touch of elegance and sophistication. The adjustable ankle strap with buckle and cross strap closure offers a secure, customizable fit, while the stylish decorative buckle details enhance their overall appeal.', '', '[Occasions]: These dance shoes are perfect for a variety of settings, including indoor practices, professional performances, salsa, tango, and other party events. Their versatile colors—available in white, black, beige, brown, red, pink, and bronze—allow for easy coordination with numerous dance outfits.', '', '[Size Range]: Available in a wide range of sizes from 26 to 41 in European sizing, these shoes cater to both women and girls, providing options for different foot sizes and ensuring the perfect fit for everyone.']",
"Women's Girls' Satin Latin Dance Shoes – Low Heel Ballroom Sandals with Strappy Design for Salsa, Tango, and Party Events",$29.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202211/bps/product/inc/vmjeky1667986221904.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/zlhgrt1603085556379.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/fwmkga1603085563187.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/maptxp1603085562261.jpg","['[Fabric]: Crafted with high-quality satin, these Latin dance shoes offer a smooth, shiny finish that stands out on the dance floor. The luxurious material is complemented by synthetic linings, ensuring comfort and breathability during prolonged wear.', '', '[Fit]: The shoes feature a low 1.18-inch thick heel, providing the perfect balance of comfort and style, making them ideal for extended dancing sessions. The softer insole adds additional comfort, making these shoes suitable for both casual practices and professional performances.', '', '[Design Highlights]: Showcasing a strappy, open-toe design, these shoes are adorned with decorative crystals and rhinestones, adding a touch of elegance and sophistication. The adjustable ankle strap with buckle and cross strap closure offers a secure, customizable fit, while the stylish decorative buckle details enhance their overall appeal.', '', '[Occasions]: These dance shoes are perfect for a variety of settings, including indoor practices, professional performances, salsa, tango, and other party events. Their versatile colors—available in white, black, beige, brown, red, pink, and bronze—allow for easy coordination with numerous dance outfits.', '', '[Size Range]: Available in a wide range of sizes from 26 to 41 in European sizing, these shoes cater to both women and girls, providing options for different foot sizes and ensuring the perfect fit for everyone.']",
"Women's Girls' Satin Latin Dance Shoes – Low Heel Ballroom Sandals with Strappy Design for Salsa, Tango, and Party Events",$29.99,Beige,"https://litb-cgis.rightinthebox.com/images/170x170/202211/bps/product/inc/vmjeky1667986221904.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/zlhgrt1603085556379.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/fwmkga1603085563187.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202010/maptxp1603085562261.jpg","['[Fabric]: Crafted with high-quality satin, these Latin dance shoes offer a smooth, shiny finish that stands out on the dance floor. The luxurious material is complemented by synthetic linings, ensuring comfort and breathability during prolonged wear.', '', '[Fit]: The shoes feature a low 1.18-inch thick heel, providing the perfect balance of comfort and style, making them ideal for extended dancing sessions. The softer insole adds additional comfort, making these shoes suitable for both casual practices and professional performances.', '', '[Design Highlights]: Showcasing a strappy, open-toe design, these shoes are adorned with decorative crystals and rhinestones, adding a touch of elegance and sophistication. The adjustable ankle strap with buckle and cross strap closure offers a secure, customizable fit, while the stylish decorative buckle details enhance their overall appeal.', '', '[Occasions]: These dance shoes are perfect for a variety of settings, including indoor practices, professional performances, salsa, tango, and other party events. Their versatile colors—available in white, black, beige, brown, red, pink, and bronze—allow for easy coordination with numerous dance outfits.', '', '[Size Range]: Available in a wide range of sizes from 26 to 41 in European sizing, these shoes cater to both women and girls, providing options for different foot sizes and ensuring the perfect fit for everyone.']",
